id,name,type,category,edge_count,created_from,edge_types,evidence_snippet,decision
1573,Kyle O'Brien,person,Researcher,1,Geodesic Research,employed_by,Kyle O'Brien Founding Member of Technical Staff Joined Geodesic through the ERA fellowship.,
1721,Lauren Mangla,person,Researcher,1,AI Futures Project,employed_by,"Our current core team is Daniel Kokotajlo, Eli Lifland, Thomas Larsen, Romeo Dean and Lauren Mangla",
1588,Lennart Heim,person,Researcher,1,Epoch AI,founded,"Our founding team consists of seven members – Jaime Sevilla, Tamay Besiroglu, Lennart Heim, Pablo Villalobos, Edu Roldán, Marius Hobbhahn, and Anson Ho",
1600,Lewis Hammond,person,Researcher,1,Cooperative AI Foundation,employed_by,"Lewis Hammond ###### Research Director, Cooperative AI Foundation",
1443,Lindsey Raymond,person,Researcher,1,Erik Brynjolfsson,collaborator,"Erik Brynjolfsson, Danielle Li, and Lindsey Raymond (2025)",
1627,Malcolm Murray,person,Researcher,1,SaferAI,employed_by,Malcolm Murray Research Lead,
1619,Marcel Mir Teijeiro,person,Researcher,1,AI Standards Lab,employed_by,A report by Marcel Mir Teijeiro and Koen Holtman at the AI Standards Lab analyses the positions of the Council and European Parliament on the AI Act Omnibus trilogue.,
1368,Margaret Mitchell,person,Researcher,1,Timnit Gebru,former_colleague,"Gebru joined Google in 2018, where she co-led a team on the ethics of artificial intelligence with Margaret Mitchell.",
1496,Mark Muro,person,Researcher,1,Brookings Institution,employed_by,Mark Muro Senior Fellow - Brookings Metro,
1617,Marta Ziosi,person,Researcher,1,Oxford Martin AI Governance Initiative,employed_by,Marta Ziosi is a Postdoctoral Researcher at the Oxford Martin AI Governance Initiative,
1657,Max Dalton,person,Researcher,1,Forethought (AI Safety Research Nonprofit),co_founded_with,"Forethought is a new AI macrostrategy research group cofounded by Max Dalton, Will MacAskill, Tom Davidson, and Amrit Sidhu-Brar",
1728,Miles Tidmarsh,person,Researcher,1,Compassion in Machine Learning (CaML),founded,"Miles Tidmarsh - Director Data scientist and economist who applies statistical techniques to improve the value-alignment of artificial intelligence. Active in the Effective Altruism field for 10 years, co-founded multiple organizations including CaML",
1373,Molly Kinder,person,Researcher,1,Chris Murphy,collaborator,"After Murphy's speech, he joined Brookings Senior Fellow Molly Kinder in a conversation to discuss the impact of AI on meaning, purpose, and the dignity of work",
1561,Nicholas Emery-Xu,person,Researcher,1,Modeling Cooperation,collaborator,"The research software tool implements the Safety-Performance Tradeoff (SPT) model created by him, Paolo Bova, Nicholas Emery-Xu, Eoghan Stafford, and Allan Dafoe",
1551,NicholasKees,person,Researcher,1,Cyborgism,co_founded_with,"by NicholasKees, janus",
1614,Nikki Sun,person,Researcher,1,Oxford Martin AI Governance Initiative,employed_by,Nikki Sun   ...    Legal Researcher,
1537,Nik Samoylov,person,Researcher,1,Existential Risk Observatory,collaborator,Mainland China AI perception check - Nik Samoylov,
1681,Nora Ammann,person,Researcher,1,Alignment of Complex Systems Research Group (ACS),affiliated,Research Affiliate at Alignment of Complex Systems Jan 2023 - Jun 2024,
1560,Paolo Bova,person,Researcher,1,Modeling Cooperation,collaborator,"The research software tool implements the Safety-Performance Tradeoff (SPT) model created by him, Paolo Bova, Nicholas Emery-Xu, Eoghan Stafford, and Allan Dafoe",
1746,Rachel Freedman,person,Researcher,1,Center for Human-Compatible AI (CHAI),employed_by,"I am an AI PhD student at the Center for Human-Compatible AI (CHAI) at the University of California, Berkeley",
1677,Raymond Douglas,person,Researcher,1,Alignment of Complex Systems Research Group (ACS),employed_by,Senior Researcher Raymond's main areas of interest are understanding the civilisational ramifications of powerful AI systems,
1534,Rebecca Scholefield,person,Researcher,1,Existential Risk Observatory,collaborator,"International Agreements on AI Safety: Review and Recommendations for a Conditional AI Safety Treaty - Rebecca Scholefield, Samuel Martin, and Otto Barten",
1694,Robert Huben,person,Researcher,1,From AI to ZI,founded,"I'm a Ph.D. mathematician and AI safety researcher. For the past year, I was supported by a grant from Open Philanthropy to do AI safety research, and this is my work blog.",
1353,Robert Long,person,Researcher,1,Kyle Fish,collaborator,Taking AI Welfare Seriously that I worked on with Rob Long and David Chalmers and others,
1354,Rob Long,person,Researcher,1,Kyle Fish,collaborator,we had Rob Long and Kathleen Finlinson from Eleos AI Research run the self-report-interview-based component of these assessments,
1621,Rokas Gipiškis,person,Researcher,1,AI Standards Lab,employed_by,Rokas Gipiškis (AI Standards Lab) and Rebecca Scholefield presented the poster,
1396,Romeo Dean,person,Researcher,2,AI Futures Project; Daniel Kokotajlo,collaborator; employed_by,"Our current core team is Daniel Kokotajlo, Eli Lifland, Thomas Larsen, Romeo Dean and Lauren Mangla | The predictive timeline is authored by the AI Futures Project, in particular Daniel Kokotajlo, Scott Alexander, Thomas Larsen, Eli Lifland and Romeo Dean",
1510,Ryan Greenblatt,person,Researcher,2,Forethought (AI Safety Research Nonprofit); Redwood Research,affiliated; employed_by,Ryan Greenblatt Read Bio | featuring founders Buck Shlegeris and Ryan Greenblatt discussing the organization's history,
1644,Saad Siddiqui,person,Researcher,1,Safe AI Forum,employed_by,Saad Siddiqui Senior AI Policy Researcher,
1733,Sam Bowman,person,Researcher,1,NYU Alignment Research Group (ARG),founded,I'm setting up a new lab! It's called the NYU Alignment Research Group,
1535,Samuel Martin,person,Researcher,1,Existential Risk Observatory,collaborator,"International Agreements on AI Safety: Review and Recommendations for a Conditional AI Safety Treaty - Rebecca Scholefield, Samuel Martin, and Otto Barten",
1741,Scott Aaronson,person,Researcher,1,Alignment Research Center (ARC),collaborator,External research collaborators Andrea Lincoln Scott Aaronson Daniel Reichman Mark Xu,
1393,Scott Alexander,person,Researcher,1,Daniel Kokotajlo,collaborator,"The predictive timeline is authored by the AI Futures Project, in particular Daniel Kokotajlo, Scott Alexander, Thomas Larsen, Eli Lifland and Romeo Dean",
1747,Sid Black,person,Researcher,1,Conjecture,founded,"Conjecture is a new alignment startup founded by Connor Leahy, Sid Black and Gabriel Alfour",
1567,Steve Omohundro,person,Researcher,1,Beneficial AI Foundation,collaborator,## Steve Omohundro Independent,
1554,Sven Herrmann,person,Researcher,1,Effective Thesis,board_member,Sven Herrmann Senior AI Policy Fellow at the Institute for AI Policy and Strategy,
1394,Thomas Larsen,person,Researcher,2,AI Futures Project; Daniel Kokotajlo,collaborator; employed_by,"Our current core team is Daniel Kokotajlo, Eli Lifland, Thomas Larsen, Romeo Dean and Lauren Mangla | The predictive timeline is authored by the AI Futures Project, in particular Daniel Kokotajlo, Scott Alexander, Thomas Larsen, Eli Lifland and Romeo Dean",
1724,Timothée Lacroix,person,Researcher,1,Mistral AI,founded,"Mistral AI was established in April 2023 by three French AI researchers, Arthur Mensch, Guillaume Lample and Timothée Lacroix",
1661,Tolga Bilge,person,Researcher,1,Narrow Path (by ControlAI),employed_by,"Policy researcher and superforecaster at ControlAI, co-author of ""A Narrow Path,""",
1526,Tom Brown,person,Researcher,1,Anthropic,co_founded_with,"Tom Brown, who led the construction of GPT-3 at OpenAI, brings critical technical acumen to Anthropic",
1590,Tom Davidson,person,Researcher,3,Epoch AI; Forethought (AI Safety Research Nonprofit),advises; board_member; co_founded_with,"This means that we now have our own board of directors, currently consisting of Tom Davidson, Ajeya Cotra, Jaime Sevilla, and Maria de la Lama | We are advised by Tom Davidson from Open Philanthropy and Neil Thompson | Forethought is a new AI macrostrategy research group cofounded by Max Dalton, Wil",
1575,Tomek Korbak,person,Researcher,1,Geodesic Research,advises,Tomek Korbak OpenAI,
1311,Trevor Darrell,person,Researcher,1,Berkeley Artificial Intelligence Research,co_founded_with,"Trevor Darrell, Professor of Electrical Engineering and Computer Sciences at UC Berkeley and co-founder of the BAIR Lab",
1498,Valerie Wirtschafter,person,Researcher,1,Brookings Institution,employed_by,"Valerie Wirtschafter Fellow - Foreign Policy, Artificial Intelligence and Emerging Technology Initiative",
1771,Viktoriya Krakovna,person,Researcher,1,Future of Life Institute,founded,"FLI was founded in March 2014 by MIT cosmologist Max Tegmark, Skype co-founder Jaan Tallinn, DeepMind research scientist Viktoriya Krakovna, Tufts University postdoctoral scholar Meia Chita-Tegmark, and UCSC physicist Anthony Aguirre.",
1674,Vincent Conitzer,person,Researcher,1,Cooperative AI Summer School,affiliated,"Vincent Conitzer introduced some of the foundations of cooperative AI, investigating the differences between cooperation among people versus cooperation among AI agents",
1764,Vivek Chilukuri,person,Researcher,1,Center for a New American Security (CNAS),employed_by,"Vivek Chilukuri, senior fellow and program director at the Center for a New American Security",
1568,Walter Laurito,person,Researcher,1,Cadenza Labs,affiliated,A pivotal experience was meeting Walter Laurito (a former MATS scholar) and Kieron Kretschmar of Cadenza Labs during the program.,
1658,William MacAskill,person,Researcher,1,Forethought (AI Safety Research Nonprofit),co_founded_with,"Forethought is a new AI macrostrategy research group cofounded by Max Dalton, Will MacAskill, Tom Davidson, and Amrit Sidhu-Brar",
1531,Zoë Hitzig,person,Researcher,1,Anthropic Institute,employed_by,"Zoë Hitzig, who previously studied AI's social and economic impacts at OpenAI, is joining to connect our economics work to model training and development",
1491,ACM US Technology Policy Committee,organization,Think Tank/Policy Org,1,Suresh Venkatasubramanian,collaborator,Brown CS faculty members Serena Booth and Suresh Venkatasubramanian have just been appointed to co-chair the AI and Algorithms Subcommittee,
1517,Bipartisan Policy Center,organization,Think Tank/Policy Org,1,Center for Security and Emerging Technology (CSET),partner_of,CSET and the Bipartisan Policy Center partnered with Representatives Robin Kelly and Will Hurd to propose guidelines for national security considerations that must be addressed in a national AI strategy.,
1455,British Standards Institute,organization,Think Tank/Policy Org,1,Heidy Khlaaf,affiliated,an ISO SC 42 (Artificial Intelligence) Committee Member via the British Standards Institute,
1632,Distributed AI Research Institute,organization,Think Tank/Policy Org,1,AI Now Institute,partner_of,"AI Now has partnered with organizations such as the Distributed AI Research Institute (DAIR), Data & Society, Ada Lovelace Institute, New York University Tandon School of Engineering, New York University Center for Data Science, Partnership on AI, and the ACLU",
1762,Economic Security Action California,organization,Think Tank/Policy Org,1,Secure AI Project,collaborator,"SB 53 is sponsored by the Encode AI, Economic Security Action California, and the Secure AI Project.",
1431,Encode AI,organization,Think Tank/Policy Org,2,Scott Wiener; Secure AI Project,collaborator; supporter_of,"SB 53 is sponsored by the Encode AI, Economic Security Action California, and the Secure AI Project | SB 53 is sponsored by the Encode AI, Economic Security Action California, and the Secure AI Project.",
1357,Federation of American Scientists,organization,Think Tank/Policy Org,3,Ben Reinhardt; Jennifer Pahlka; Tom Kalil,affiliated; employed_by,Ben Reinhardt - Federation of American Scientists | Jennifer Pahlka is a senior fellow at the Niskanen Center and the Federation of American Scientists | Tom Kalil is the CEO of Renaissance Philanthropy. Tom served in the White House for two presidents (Obama and Clinton),
1596,Forward Global,organization,Think Tank/Policy Org,1,Effective Institutions Project,partner_of,Partnering with Forward Global to program and facilitate a six-session learning series for donors,
1597,Founders Pledge,organization,Think Tank/Policy Org,2,Effective Institutions Project; SaferAI,affiliated; funded_by,Effective Institutions Project's work on AI governance | The nonprofit is primarily funded by the tech nonprofit Founders Pledge and the investor Jaan Tallinn,
1770,Information Technology Industry Council,organization,Think Tank/Policy Org,1,Americans for Responsible Innovation (ARI),collaborator,"Today, leading AI and technology advocacy and industry organizations Americans for Responsible Innovation (ARI) and the Information Technology Industry Council (ITI) sent a letter urging Congress to authorize the U.S. Artificial Intelligence Safety Institute",
1374,Munich Security Conference,organization,Think Tank/Policy Org,1,Chris Murphy,affiliated,U.S. Senator Chris Murphy (D-Conn.) on Friday took part in a panel at the Munich Security Conference: 'Outsmarting Ourselves? Risks and Rewards of the AI Race.',
1356,Niskanen Center,organization,Think Tank/Policy Org,1,Jennifer Pahlka,employed_by,Jennifer Pahlka is a senior fellow at the Niskanen Center and the Federation of American Scientists,
1618,Oxford Martin School,organization,Think Tank/Policy Org,1,Oxford Martin AI Governance Initiative,affiliated,AI Governance Initiative - Oxford Martin School,
1571,"RAND Center on AI, Security, and Technology",organization,Think Tank/Policy Org,1,RAND Corporation,subsidiary_of,"RAND Center on AI, Security, and Technology (RAND CAST)",
1628,SecureBio,organization,Think Tank/Policy Org,2,FAR.AI; SaferAI,collaborator; partner_of,"The consortium brings together leading expertise from FAR.AI (AI safety research and red-teaming), SecureBio(biological threat assessment), SaferAI(AI governance and risk modeling) | Other partners include FAR.AI, SecureBio, GovAI, Nemesys Insights, and Equistamp",
1524,The Hastings Center,organization,Think Tank/Policy Org,1,Partnership on AI,partner_of,The Hastings Center,
1454,UNSG's AI Advisory Body,organization,Think Tank/Policy Org,1,Heidy Khlaaf,affiliated,She is currently part of the Network of Experts for UNSG's AI Advisory Body,
1689,100 Plus Capital,organization,VC/Capital/Philanthropy,1,Foresight Institute,funded_by,"This program is supported by private funders as well as Protocol Labs, Gigafund, and 100 Plus Capital",
1243,AI Fund,organization,VC/Capital/Philanthropy,1,DeepLearning.AI,affiliated,"We're part of an ecosystem of companies trying to build an AI-powered future through education, business, and more... AI Fund",
1725,ASML,organization,VC/Capital/Philanthropy,1,Mistral AI,funded_by,"This comes after $1.5 billion investment from Dutch company ASML, which owns 11% of Mistral",
1215,Ballmer Group,organization,VC/Capital/Philanthropy,1,Gates Foundation,collaborator,"A coalition of funders, including the Gates Foundation and Ballmer Group, will spend $1 billion over 15 years to help develop artificial intelligence tools",
1539,B Capital,organization,VC/Capital/Philanthropy,1,Goodfire,funded_by,The round was led by B Capital,
1765,Carnegie Corporation of New York,organization,VC/Capital/Philanthropy,1,Center for a New American Security (CNAS),funded_by,"The two-year project, supported by a grant from Carnegie Corporation of New York",
1640,Cisco Investments,organization,VC/Capital/Philanthropy,1,xAI,funded_by,Among the strategic investors in the round are Nvidia and Cisco Investments,
1222,Craig Newmark Philanthropies,organization,VC/Capital/Philanthropy,1,Common Sense Media,funded_by,"This work is all part of a larger initiative we are leading, with generous support from Craig Newmark Philanthropies, to ensure that AI has a positive influence on kids",
1323,Data Collective,organization,VC/Capital/Philanthropy,1,Element AI,funded_by,It then raised US$102 million from US investors in a series A round led by the San Francisco venture fund Data Collective and Microsoft Ventures,
1608,Delphi Ventures,organization,VC/Capital/Philanthropy,1,Mythos Ventures,funded_by,"Metaplanet, Delphi Ventures and The Operating Group are backers",
1651,DST Global,organization,VC/Capital/Philanthropy,1,Safe Superintelligence Inc.,funded_by,"In September 2024, SSI revealed it had raised $1 billion from venture capital firms including SV Angel, DST Global, Sequoia Capital, and Andreessen Horowitz",
1766,Effective Ventures,organization,VC/Capital/Philanthropy,1,Centre for the Governance of AI (GovAI),spun_out_from,"we will navigate a significant organisational transition as we spin out from our fiscal sponsor, Effective Ventures",
1720,EliseAI,organization,VC/Capital/Philanthropy,1,Andreessen Horowitz (a16z),invested_in,Investing in EliseAI,
1390,Ford Foundation,organization,VC/Capital/Philanthropy,1,Latanya Sweeney,invested_in,"In 2021, Sweeney launched the Public Interest Tech Lab at Harvard's Harvard Kennedy School with a $3 million grant from the Ford Foundation",
1688,Gigafund,organization,VC/Capital/Philanthropy,1,Foresight Institute,funded_by,"This program is supported by private funders as well as Protocol Labs, Gigafund, and 100 Plus Capital",
1583,Good Ventures,organization,VC/Capital/Philanthropy,2,Center for Human-Compatible AI (CHAI); Ergo Impact,collaborator; funded_by,"CHAI has since received additional grants from OpenPhil and Good Ventures of over $12,000,000 | The Geopolitics of AGI Initiative is independently initiated and conducted within the Technology and Security Policy Center using income from operations and gifts from philanthropic supporters, which have",
1653,Greenoaks Capital,organization,VC/Capital/Philanthropy,1,Safe Superintelligence Inc.,funded_by,"In March 2025, SSI reached a $30 billion valuation in a funding round led by Greenoaks Capital",
1213,Inovia Capital,organization,VC/Capital/Philanthropy,1,Mila,partner_of,"Mila, a Quebec-based academic AI research centre, has formed a fund with Canadian software VC Inovia Capital",
1239,In-Q-Tel,organization,VC/Capital/Philanthropy,1,Palantir,funded_by,"Palantir's first breakthrough came through a partnership with In-Q-Tel, the venture capital arm of the CIA",
1569,LTFF,organization,VC/Capital/Philanthropy,1,Cadenza Labs,funded_by,Our previous grant from LTFF was until the end of September 2023.,
1525,MacArthur Foundation,organization,VC/Capital/Philanthropy,1,Partnership on AI,funded_by,Partnership on Artificial Intelligence to Benefit People and Society,
1249,Macquarie Asset Management,organization,VC/Capital/Philanthropy,1,BlackRock,collaborator,The group made a $40 billion deal in October to acquire Aligned Data Centers from Macquarie Asset Management,
1540,Menlo Ventures,organization,VC/Capital/Philanthropy,1,Goodfire,funded_by,"Backed by over $200M from B Capital, Menlo Ventures, Lightspeed, and other leading investors",
1607,Metaplanet,organization,VC/Capital/Philanthropy,1,Mythos Ventures,funded_by,"Metaplanet, Delphi Ventures and The Operating Group are backers",
1246,MGX investment group,organization,VC/Capital/Philanthropy,1,BlackRock,partner_of,"The partnership also includes Nvidia, xAi and United Arab Emirates-affiliated MGX investment group.",
1745,Open Philanthropy Project,organization,VC/Capital/Philanthropy,1,Center for Human-Compatible AI (CHAI),funded_by,"In 2016, the Open Philanthropy Project(OpenPhil) recommended that Good Ventures provide CHAI support of $5,555,550 over five years",
1730,"Players Philanthropy Fund, Inc.",organization,VC/Capital/Philanthropy,1,Compassion in Machine Learning (CaML),affiliated,"Compassion Aligned Machine Learning is a project of Players Philanthropy Fund, Inc., a Texas nonprofit corporation recognized by IRS as a tax-exempt public charity under Section 501(c)(3) of the Internal Revenue Code",
1687,Protocol Labs,organization,VC/Capital/Philanthropy,1,Foresight Institute,funded_by,"This program is supported by private funders as well as Protocol Labs, Gigafund, and 100 Plus Capital",
1516,Public Interest Technology University Network,organization,VC/Capital/Philanthropy,1,Center for Security and Emerging Technology (CSET),funded_by,"Murdick said credit is due not only to the CSET team, but also their supporters at Open Philanthropy, the William and Flora Hewlett Foundation, the Public Interest Technology University Network, and Georgetown who have trusted their approach.",
1338,Public Investment Fund,organization,VC/Capital/Philanthropy,1,Humain,subsidiary_of,"HUMAIN, a PIF company, is a global artificial intelligence company",
1324,Real Ventures,organization,VC/Capital/Philanthropy,1,Element AI,founded,"Element AI was founded in October 2016 by Jean-François Gagné and co-founders Yoshua Bengio, Anne Martel, Nicolas Chapados, and Philippe Beaudoin, along with Jean-Sébastien Cournoyer of Montreal venture capital fund Real Ventures",
1731,Survival & Flourishing Fund,organization,VC/Capital/Philanthropy,1,Compassion in Machine Learning (CaML),funded_by,Funded by: Survival & Flourishing Fund,
1652,SV Angel,organization,VC/Capital/Philanthropy,1,Safe Superintelligence Inc.,funded_by,"In September 2024, SSI revealed it had raised $1 billion from venture capital firms including SV Angel, DST Global, Sequoia Capital, and Andreessen Horowitz",
1609,The Operating Group,organization,VC/Capital/Philanthropy,1,Mythos Ventures,funded_by,"Metaplanet, Delphi Ventures and The Operating Group are backers",
1404,Thrive Holdings,organization,VC/Capital/Philanthropy,1,Joshua Kushner,founded,"New York-based Thrive Holdings, an offshoot of Joshua Kushner's Thrive Capital",
1515,William and Flora Hewlett Foundation,organization,VC/Capital/Philanthropy,1,Center for Security and Emerging Technology (CSET),funded_by,"Murdick said credit is due not only to the CSET team, but also their supporters at Open Philanthropy, the William and Flora Hewlett Foundation, the Public Interest Technology University Network, and Georgetown who have trusted their approach.",
